AF.NIM	N-3385650	31.0	62.5	Nimroz
AF.NIM	N-3385650	31.0	62.5	Nimruz
AF.NAN	N-3385101	34.3	70.4	Nengerhar Province
AF.NAN	N-3385101	34.3	70.4	Wilayat-e Nangarhar
AF.NAN	N-3385101	34.3	70.4	Velayat-e Nangarhar
AF.NAN	N-3385101	34.3	70.4	Nangrahan
AF.NAN	N-3385101	34.3	70.4	Nangahar
AF.NAN	N-3385101	34.3	70.4	Nangarhar
AF.NAN	N-3385101	34.3	70.4	Nangrahar
AF.NAN	N-3385101	34.3	70.4	ولايت ننگرهار
AF.LOG	N-3382874	34.0	69.2	Velayat-e Lowgar
AF.LOG	N-3382874	34.0	69.2	Wilayat-e Logar
AF.LOG	N-3382874	34.0	69.2	Logar
AF.LOG	N-3382874	34.0	69.2	Luger Province
AF.LOG	N-3382874	34.0	69.2	Loogard
AF.LOG	N-3382874	34.0	69.2	Logar
AF.LAG	N-3382408	34.8	70.2	Velayat-e Laghman
AF.LAG	N-3382408	34.8	70.2	Wilayat-e Laghman
AF.LAG	N-3382408	34.8	70.2	Leghman Province
AF.LAG	N-3382408	34.8	70.2	Laghman
AF.KDZ	N-3381730	36.8	68.8	Kundz
AF.KNR	N-3381717	35.0	71.1	Wilayat-e Kunar
AF.KNR	N-3381717	35.0	71.1	Velayat-e Konarha
AF.KNR	N-3381717	35.0	71.1	Kunar
AF.KDZ	N-3381730	36.8	68.8	Kunduz Province
AF.KNR	N-3381717	35.0	71.1	Kunarha
AF.KNR	N-3381717	35.0	71.1	Velayat-e Konar
AF.KNR	N-3381717	35.0	71.1	Kuner Province
AF.KDZ	N-3381730	36.8	68.8	Velayat-e Kondoz
AF.KDZ	N-3381730	36.8	68.8	Kunduz
AF.KDZ	N-3381730	36.8	68.8	Kondoz
AF.KDZ	N-3381730	36.8	68.8	Wilayat-e Kunduz
AF.KNR	N-3381717	35.0	71.1	Kunar
AF.KDZ	N-3381730	36.8	68.8	Velayat-e Qonduz
AF.KNR	N-3381717	35.0	71.1	Wilayat-e Kunar
AF.KAN	N-3379065	31.0	65.8	Kandhar
AF.KAN	N-3379065	31.0	65.8	Velayat-e Qandahar
AF.KAN	N-3379065	31.0	65.8	Gendahar Province
AF.KAN	N-3379065	31.0	65.8	Velayat-e Kandehar
AF.KAP	N-3379145	35.0	69.6	Kapissa Province
AF.KAP	N-3379145	35.0	69.6	Velayat-e Kapisa
AF.KAN	N-3379065	31.0	65.8	Wilayat-e Kandahar
AF.KAN	N-3379065	31.0	65.8	Kandahar
AF.KAP	N-3379145	35.0	69.6	Kapisa
AF.KAP	N-3379145	35.0	69.6	Wilayat-e Kapisa
AF.KAN	N-3379065	31.0	65.8	Velayat-e Kandahar
AF.KAP	N-3379145	35.0	69.6	Kapissa
AF.KAB	N-3378436	34.5	69.4	Kabul
AF.KAB	N-3378436	34.5	69.4	Velayat-e Kabul
AF.KAB	N-3378436	34.5	69.4	Wilayat-e Kabul
AF.KAB	N-3378436	34.5	69.4	Kabul Province
AF.KAB	N-3378436	34.5	69.4	Kabol
AF.KAB	N-3378436	34.5	69.4	Velayat-e Kabol
AF.JOW	N-3378342	36.8	65.8	Jowzjan
AF.JOW	N-3378342	36.8	65.8	Jozjan Province
AF.JOW	N-3378342	36.8	65.8	Jawzjan
AF.JOW	N-3378342	36.8	65.8	Velayat-e Jowzjan
AF.JOW	N-3378342	36.8	65.8	Wilayat-e Jowzjan
AF.JOW	N-3378342	36.8	65.8	Shibarghan
AF.JOW	N-3378342	36.8	65.8	Shiberghan
AF.JOW	N-3378342	36.8	65.8	Velayat-e Jowzajan
AF.HER	N-3377360	34.5	62.0	Herat
AF.HEL	N-3377342	31.0	64.0	Hilmand
AF.HEL	N-3377342	31.0	64.0	Wilayat-e Helmand
AF.HEL	N-3377342	31.0	64.0	Helmand
AF.HEL	N-3377342	31.0	64.0	Grishk
AF.HER	N-3377360	34.5	62.0	Wilayat-e Herat
AF.HER	N-3377360	34.5	62.0	Herat Province
AF.HEL	N-3377342	31.0	64.0	Girishk Province
AF.HER	N-3377360	34.5	62.0	Velayat-e Herat
AF.HEL	N-3377342	31.0	64.0	Velayat-e Helmand
AF.HEL	N-3377342	31.0	64.0	Helmend Province
AF.GHO	N-3376267	34.0	65.0	Wilayat-e Ghor
AF.GHO	N-3376267	34.0	65.0	Ghor
AF.GHO	N-3376267	34.0	65.0	Velayat-e Ghowr
AF.GHO	N-3376267	34.0	65.0	Thorat
AF.GHO	N-3376267	34.0	65.0	Ghorat
AF.GHO	N-3376267	34.0	65.0	Ghore
AF.GHA	N-3376100	33.3	67.8	Ghezni Province
AF.GHO	N-3376267	34.0	65.0	Ghowr
AF.GHO	N-3376267	34.0	65.0	Ghor Province
AF.GHA	N-3376100	33.3	67.8	Ghazni
AF.GHA	N-3376100	33.3	67.8	Velayat-e Ghazni
AF.GHA	N-3376100	33.3	67.8	Wilayat-e Ghazni
AF.FYB	N-3375130	36.2	64.8	Velayat-e Faryab
AF.FRA	N-3375093	32.5	62.5	Farah
AF.FYB	N-3375130	36.2	64.8	Faryab Province
AF.FYB	N-3375130	36.2	64.8	Maimana
AF.FYB	N-3375130	36.2	64.8	Faryab
AF.FYB	N-3375130	36.2	64.8	Fariab
AF.FRA	N-3375093	32.5	62.5	Farah
AF.FRA	N-3375093	32.5	62.5	Velayat-e Farah
AF.FYB	N-3375130	36.2	64.8	Wilayat-e Faryab
AF.FRA	N-3375093	32.5	62.5	Wilayat-e Farah
AF.FRA	N-3375093	32.5	62.5	Ferrah Province
AF.BGL	N-3369771	35.8	69.0	Beghlan Province
AF.BAM	N-3370073	34.8	67.2	Bamyan Province
AF.BGL	N-3369771	35.8	69.0	Baghlan and Pulekhumri
AF.BGL	N-3369771	35.8	69.0	Baghlan
AF.BGL	N-3369771	35.8	69.0	Wilayat-e Baghlan
AF.BAM	N-3370073	34.8	67.2	Bamyan
AF.BAM	N-3370073	34.8	67.2	Bamian
AF.BAM	N-3370073	34.8	67.2	ولایت بامیان
AF.BAL	N-3370023	36.8	67.0	Mazar-i-Sharif
AF.BAM	N-3370073	34.8	67.2	Bamiyan
AF.BGL	N-3369771	35.8	69.0	Baghlan
AF.BGL	N-3369771	35.8	69.0	Velayat-e Baghlan
AF.BAL	N-3370023	36.8	67.0	Belkh Province
AF.BAM	N-3370073	34.8	67.2	Velayat-e Bamian
AF.BAL	N-3370023	36.8	67.0	Velayat-e Balkh
AF.BAM	N-3370073	34.8	67.2	Wilayat-e Bamyan
AF.BGL	N-3369771	35.8	69.0	Pul-i-Khumri
AF.BAL	N-3370023	36.8	67.0	Wilayat-e Balkh
AF.BGL	N-3369771	35.8	69.0	Baghland and Pul-i-Khumri
AF.BAL	N-3370023	36.8	67.0	Balkh
AF.BDS	N-3369558	36.8	72.0	بدخشان
AF.BDS	N-3369558	36.8	72.0	Velayat-e Badakhshan
AF.BDG	N-3369597	35.0	63.8	Badghis Province
AF.BDS	N-3369558	36.8	72.0	ولايت بدخشان
AF.BDS	N-3369558	36.8	72.0	Badakhshan
AF.BDG	N-3369597	35.0	63.8	Velayat-e Badghis
AF.BDS	N-3369558	36.8	72.0	ولايت بدکشان
AF.BDG	N-3369597	35.0	63.8	Velayat-e Badghisat
AF.BDG	N-3369597	35.0	63.8	Badghis
AF.BDS	N-3369558	36.8	72.0	Bedekhshan Province
AF.BDG	N-3369597	35.0	63.8	Badgheassaat Province
AF.BDS	N-3369558	36.8	72.0	Badakhsan
AF.BDG	N-3369597	35.0	63.8	Wilayat-e Badghis
AF.BDS	N-3369558	36.8	72.0	Wilayat-e Badakhshan
AF.NUR	N6240774	35.3	70.8	Kafiristan
AF.KHO	N6240773	33.4	69.9	Wilayat-e Khost
AF.KHO	N6240773	33.4	69.9	Velayat-e Khowst
AF.NUR	N6240774	35.3	70.8	Wilayat-e Nuristan
AF.KHO	N6240773	33.4	69.9	Welayat-e Khost
AF.NUR	N6240774	35.3	70.8	Nuristan
AF.KHO	N6240773	33.4	69.9	Khost
AF.NUR	N6240774	35.3	70.8	Nuristan
AF.NUR	N6240774	35.3	70.8	Nurestan
AF.NUR	N6240774	35.3	70.8	Velayat-e Nurestan
AF.PAN	N10471834	35.4	69.8	Wilayat-e Panjshayr
AF.PAN	N10471834	35.4	69.8	Panjshir
AF.DAY	N10471835	33.8	66.2	Wilayat-e Daykundi
AF.DAY	N10471835	33.8	66.2	Daykundi
AF.PAN	N10471834	35.4	69.8	Panjshir Province
AF.PAN	N10471834	35.4	69.8	Panjshayr
AO.UIG	N-2873093	-7.1	15.4	Distrito do Uige
AO.ZAI	N-2873524	-6.6	13.5	Provincia do Zaire
AO.UIG	N-2873093	-7.1	15.4	Uige
AO.UIG	N-2873093	-7.1	15.4	Uije
AO.UIG	N-2873093	-7.1	15.4	Provincia do Uige
AO.ZAI	N-2873524	-6.6	13.5	Zaire
AO.ZAI	N-2873524	-6.6	13.5	Distrito do Zaire
AO.NAM	N-2868845	-15.3	12.7	Provincia do Namibe
AO.NAM	N-2868845	-15.3	12.7	Provincia de Mocamedes
AO.NAM	N-2868845	-15.3	12.7	Provincia de Namibe
AO.NAM	N-2868845	-15.3	12.7	Namibe
AO.NAM	N-2868845	-15.3	12.7	Distrito de Mocamedes
AO.LNO	N-2866812	-8.6	19.6	Lunda Norte
AO.MAL	N-2867370	-9.7	16.8	Distrito de Malanje
AO.LSU	N-2866813	-10.3	20.6	Provincia da Lunda-Sul
AO.MOX	N-2868186	-12.8	20.9	Provincia do Moxico
AO.MOX	N-2868186	-12.8	20.9	Distrito do Moxico
AO.LSU	N-2866813	-10.3	20.6	Provincia da Lunda Sul
AO.LNO	N-2866812	-8.6	19.6	Lunda-Norte
AO.MAL	N-2867370	-9.7	16.8	Malanje
AO.MOX	N-2868186	-12.8	20.9	Moxico
AO.LSU	N-2866813	-10.3	20.6	Lunda-Sul
AO.MAL	N-2867370	-9.7	16.8	Provincia de Malange
AO.LSU	N-2866813	-10.3	20.6	Lunda Sul
AO.LNO	N-2866812	-8.6	19.6	Provincia da Lunda-Norte
AO.LNO	N-2866812	-8.6	19.6	Provincia da Lunda Norte
AO.MAL	N-2867370	-9.7	16.8	Provincia de Malanje
AO.LUA	N-2866289	-9.6	13.7	Luanda
AO.HUI	N-2865351	-14.7	15.0	Huila
AO.HUA	N-2865339	-12.5	15.7	Distrito do Huambo
AO.HUA	N-2865339	-12.5	15.7	Huambo
AO.HUI	N-2865351	-14.7	15.0	Provincia da Huila
AO.LUA	N-2866289	-9.6	13.7	Distrito de Luanda
AO.HUA	N-2865339	-12.5	15.7	Huambo Province
AO.HUI	N-2865351	-14.7	15.0	Distrito da Huila
AO.HUA	N-2865339	-12.5	15.7	Provincia do Huambo
AO.LUA	N-2866289	-9.6	13.7	Provincia de Luanda
AO.CNO	N-2863446	-8.9	15.1	Provincia do Cuanza-Norte
AO.CNO	N-2863446	-8.9	15.1	Provincia do Cuanza Norte
AO.CUS	N-2863447	-10.8	15.0	South Kwanza
AO.CCU	N-2863424	-15.9	19.4	Kuando Kubango
AO.CUS	N-2863447	-10.8	15.0	Provincia do Cuanza Sul
AO.CNO	N-2863446	-8.9	15.1	Kuanza Norte
AO.CUS	N-2863447	-10.8	15.0	Cuanza Sul
AO.CNN	N-2863703	-16.5	15.4	Kwnene
AO.CCU	N-2863424	-15.9	19.4	Kuando-Kubango
AO.CNN	N-2863703	-16.5	15.4	Provincia do Cunene
AO.CNN	N-2863703	-16.5	15.4	Distrito do Cunene
AO.CNO	N-2863446	-8.9	15.1	Cuanza Norte
AO.CCU	N-2863424	-15.9	19.4	Kwando Kwbango
AO.CCU	N-2863424	-15.9	19.4	Cuando Cubango
AO.CUS	N-2863447	-10.8	15.0	Kwanza Sul
AO.CCU	N-2863424	-15.9	19.4	Distrito do Cuando Cubango
AO.CNO	N-2863446	-8.9	15.1	North Kwanza
AO.CCU	N-2863424	-15.9	19.4	Provincia do Cuando Cubango
AO.CUS	N-2863447	-10.8	15.0	Provincia do Cuanza-Sul
AO.CNO	N-2863446	-8.9	15.1	Cuanza-Norte
AO.CNO	N-2863446	-8.9	15.1	Kwanza Norte
AO.CUS	N-2863447	-10.8	15.0	Kuanza Sul
AO.CNO	N-2863446	-8.9	15.1	Provincia do Kwanza Norte
AO.CNN	N-2863703	-16.5	15.4	Cunene
AO.CCU	N-2863424	-15.9	19.4	Provincia do Kuando Kubango
AO.CNN	N-2863703	-16.5	15.4	Kunene
AO.CUS	N-2863447	-10.8	15.0	Provincia do Kwanza Sul
AO.CNO	N-2863446	-8.9	15.1	Kwanza-Norte Province
AO.CUS	N-2863447	-10.8	15.0	Distrito do Cuanza Sul
AO.CUS	N-2863447	-10.8	15.0	Kwanza Sul Province
AO.CCU	N-2863424	-15.9	19.4	Kuando-Kubangu
AO.CNO	N-2863446	-8.9	15.1	Distrito do Cuanza Norte
AO.CUS	N-2863447	-10.8	15.0	Cuanza-Sul
AO.BGU	N-2858523	-12.9	13.9	Benguella
AO.BIE	N-2858554	-12.3	17.3	Distrito do Bie
AO.BGO	N-2858513	-8.2	14.0	Provincia do Bengo
AO.CAB	N-2859052	-4.9	12.4	Distrito de Cabinda
AO.BGU	N-2858523	-12.9	13.9	Benguela
AO.CAB	N-2859052	-4.9	12.4	Cabinda
AO.BGO	N-2858513	-8.2	14.0	Bengo
AO.BIE	N-2858554	-12.3	17.3	Provincia do Bie
AO.CAB	N-2859052	-4.9	12.4	Provincia de Cabinda
AO.CAB	N-2859052	-4.9	12.4	Kabinda
AO.BGU	N-2858523	-12.9	13.9	Distrito do Benguela
AO.BIE	N-2858554	-12.3	17.3	Bie
AO.BGU	N-2858523	-12.9	13.9	Provincia de Benguela
AL.12	N9124414	40.2	19.8	Qarku Vlore
AL.08	N9124411	41.8	19.9	Qarku Lezhe
AL.02	N9124405	41.5	19.6	Qarku Durres
AL.02	N9124405	41.5	19.6	Qarku i Durresit
AL.11	N9124413	41.3	19.8	Qarku Tirane
AL.11	N9124413	41.3	19.8	Tirane
AL.01	N9124403	40.6	20.1	Berat
AL.05	N9124408	40.2	20.2	Qarku i Gjirokastres
AL.03	N9124406	41.1	20.2	Qarku i Elbasanit
AL.04	N9124407	40.8	19.6	Fier
AL.11	N9124413	41.3	19.8	Tirana
AL.10	N9124412	42.2	19.8	Qarku Shkoder
AL.09	N9124404	41.6	20.2	Qarku Diber
AL.06	N9124409	40.6	20.7	Korce
AL.10	N9124412	42.2	19.8	Qarku i Shkodres
AL.02	N9124405	41.5	19.6	Durres
AL.11	N9124413	41.3	19.8	Qarku i Tiranes
AL.03	N9124406	41.1	20.2	Elbasan
AL.04	N9124407	40.8	19.6	Qarku Fier
AL.04	N9124407	40.8	19.6	Qarku i Fierit
AL.10	N9124412	42.2	19.8	Shkoder
AL.05	N9124408	40.2	20.2	Gjirokaster
AL.01	N9124403	40.6	20.1	Qarku Berat
AL.12	N9124414	40.2	19.8	Vlore
AL.03	N9124406	41.1	20.2	Qarku Elbasan
AL.12	N9124414	40.2	19.8	Qarku i Vlores
AL.07	N9124410	42.2	20.4	Qarku Kukes
AL.01	N9124403	40.6	20.1	Qarku i Beratit
AL.07	N9124410	42.2	20.4	Qarku i Kukesit
AL.07	N9124410	42.2	20.4	Kukes
AL.08	N9124411	41.8	19.9	Lezhe
AL.05	N9124408	40.2	20.2	Qarku Gjirokaster
AL.06	N9124409	40.6	20.7	Qarku Korce
AL.08	N9124411	41.8	19.9	Qarku i Lezhes
AL.06	N9124409	40.6	20.7	Qarku i Korces
AL.09	N9124404	41.6	20.2	Diber
AL.09	N9124404	41.6	20.2	Qarku i Dibres
AD.04	N-1395883	42.6	1.5	Parroquia de La Massana
AD.05	N-1396345	42.6	1.5	Ordino
AD.06	N-1396865	42.5	1.5	Sant Julia
AD.05	N-1396345	42.6	1.5	Parroquia d'Ordino
AD.03	N-1395328	42.5	1.6	Parroquia d'Encamp
AD.06	N-1396865	42.5	1.5	Parroquia de Sant Julia
AD.04	N-1395883	42.6	1.5	Massana
AD.04	N-1395883	42.6	1.5	La Massana
AD.06	N-1396865	42.5	1.5	Sant Julia de Loria
AD.03	N-1395328	42.5	1.6	Encamp
AD.03	N-1395328	42.5	1.6	Encamps
AD.06	N-1396865	42.5	1.5	Parroquia de Sant Julia de Loria
AD.02	N-1394804	42.6	1.7	Parroquia de Canillo
AD.02	N-1394804	42.6	1.7	Canillo
AD.07	N-1394436	42.5	1.5	Parroquia d'Andorra
AD.07	N-1394436	42.5	1.5	Andorra
AD.07	N-1394436	42.5	1.5	Andorra-la-Vella
AD.07	N-1394436	42.5	1.5	Parroquia d'Andorra la Vella
AD.07	N-1394436	42.5	1.5	Andorra la Vella
AD.08	N9038716	42.5	1.6	Parroquia d'Escaldes-Engordany
AD.08	N9038716	42.5	1.6	Escaldes-Engordany
AD.08	N9038716	42.5	1.6	Escaldes
AD.08	N9038716	42.5	1.6	Les Escaldes
AE.UQ	N-784509	25.5	55.8	Umm al Qawain
AE.UQ	N-784509	25.5	55.8	Umm al Qiwain
AE.UQ	N-784509	25.5	55.8	Umm Al Quwain
AE.UQ	N-784509	25.5	55.8	Skeikhdom of Umm al Qaiwain
AE.UQ	N-784509	25.5	55.8	إمارة أم القيوين
AE.UQ	N-784509	25.5	55.8	Imarat Umm al Qaywayn
AE.RK	N-784006	25.7	56.0	Ran al Khaima
AE.RK	N-784006	25.7	56.0	Ras al Khaima
AE.RK	N-784006	25.7	56.0	Imarat Ra's al Khaymah
AE.RK	N-784006	25.7	56.0	Sheikhdom of Ras al Khaimah
AE.RK	N-784006	25.7	56.0	State of Ras Al Khaima
AE.RK	N-784006	25.7	56.0	Jasimi Shaikhdom of Ras al-Khaimah
AE.RK	N-784006	25.7	56.0	إمارة رأس الخيمة
AE.SH	N-782370	25.0	55.8	Imarat ash Shariqah
AE.AZ	N-782065	23.7	54.0	Imarat Abu Zaby
AE.SH	N-782370	25.0	55.8	Sharjah
AE.FU	N-782157	25.1	56.2	Shaikhdom of Fujairah
AE.FU	N-782157	25.1	56.2	Sheikhdom of Fujayrah
AE.AZ	N-782065	23.7	54.0	Shaikhdom of Abu Dhabi
AE.DU	N-782830	25.0	55.3	Imarat Dubayy
AE.AZ	N-782065	23.7	54.0	إمارة أبو ظبي
AE.FU	N-782157	25.1	56.2	Fujairah
AE.SH	N-782370	25.0	55.8	Shariqah
AE.AZ	N-782065	23.7	54.0	Emirate of Abu Dhabi
AE.SH	N-782370	25.0	55.8	Sharjah and Kalba
AE.SH	N-782370	25.0	55.8	State of Sharjah
AE.FU	N-782157	25.1	56.2	Fujarah
AE.FU	N-782157	25.1	56.2	Fujeira
AE.AJ	N-782101	25.4	55.5	Sheikhdom of Ajman
AE.SH	N-782370	25.0	55.8	إمارة الشارقة
AE.SH	N-782370	25.0	55.8	Sharijah
AE.FU	N-782157	25.1	56.2	Fujaira
AE.SH	N-782370	25.0	55.8	Sharjah State
AE.SH	N-782370	25.0	55.8	Sharjah Principality
AE.SH	N-782370	25.0	55.8	Sheikhdom of Sharjah
AE.FU	N-782157	25.1	56.2	Imarat al Fujayrah
AE.AJ	N-782101	25.4	55.5	إمارة عجمان
AE.SH	N-782370	25.0	55.8	Sharja and Kalba
AE.AJ	N-782101	25.4	55.5	Imarat `Ajman
AE.DU	N-782830	25.0	55.3	Sheikhdom of Dubai
AE.FU	N-782157	25.1	56.2	إمارة الفجيرة
AE.DU	N-782830	25.0	55.3	Dubai
AE.SH	N-782370	25.0	55.8	Sharja
AE.DU	N-782830	25.0	55.3	Debei
AE.AJ	N-782101	25.4	55.5	`Ujman
AE.DU	N-782830	25.0	55.3	إمارة دبي
AE.SH	N-782370	25.0	55.8	Shargah
AE.DU	N-782830	25.0	55.3	Dibai
AE.FU	N-782157	25.1	56.2	Fujayrah
AE.DU	N-782830	25.0	55.3	Debai
AE.FU	N-782157	25.1	56.2	Sheikhdom of Fujairah
AE.AZ	N-782065	23.7	54.0	Abu Dhabi
AE.DU	N-782830	25.0	55.3	Shaikhdom of Dubai
AE.DU	N-782830	25.0	55.3	State of Dubai
AR.T	N-1017917	-27.0	-65.5	Tucuman
AR.T	N-1017917	-27.0	-65.5	Provincia de Tucuman
AR.V	N-1016892	-54.5	-67.0	Territorio de Tierra del Fuego
AR.V	N-1016892	-54.5	-67.0	Territorio Nacional de la Tierra del Fuego
AR.V	N-1016892	-54.5	-67.0	Provincia de Tierra del Fuego, Antartida e Islas del Atlantico Sur
AR.V	N-1016892	-54.5	-67.0	Tierra del Fuego
AR.V	N-1016892	-54.5	-67.0	Gobernacion de la Tierra del Fuego
AR.V	N-1016892	-54.5	-67.0	Tierra del Fuego, Antartida e Islas del Atlantico Sur
AR.V	N-1016892	-54.5	-67.0	Territorio Nacional de la Tierra del Fuego, Antartida e Islas del Atlantico Sur
AR.G	N-1015121	-28.0	-63.5	Santiago del Estero
AR.G	N-1015121	-28.0	-63.5	Provincia de Santiago del Estero
AR.J	N-1013139	-31.0	-69.0	San Juan
AR.D	N-1013350	-34.0	-66.0	Provincia de San Luis
AR.J	N-1013139	-31.0	-69.0	Provincia de San Juan
AR.S	N-1014486	-31.0	-61.0	Provincia de Santa Fe
AR.D	N-1013350	-34.0	-66.0	San Luis
AR.Z	N-1014378	-49.0	-70.0	Gobernacion de Santa Cruz
AR.Z	N-1014378	-49.0	-70.0	Territorio Nacional de Santa Cruz
AR.S	N-1014486	-31.0	-61.0	Santa Fe
AR.Z	N-1014378	-49.0	-70.0	Santa Cruz
AR.Z	N-1014378	-49.0	-70.0	Provincia de Santa Cruz
AR.A	N-1011492	-25.0	-64.5	Provincia de Salta
AR.A	N-1011492	-25.0	-64.5	Salta
AR.R	N-1010764	-40.0	-67.0	Gobernacion del Rio Negro
AR.R	N-1010764	-40.0	-67.0	Rio Negro
AR.R	N-1010764	-40.0	-67.0	Provincia de Rio Negro
AR.R	N-1010764	-40.0	-67.0	Territorio de Rio Negro
AR.R	N-1010764	-40.0	-67.0	Territorio Nacional del Rio Negro
AR.Q	N-1005461	-39.0	-70.0	Provincia de Neuquen
AR.Q	N-1005461	-39.0	-70.0	Provincia del Neuquen
AR.Q	N-1005461	-39.0	-70.0	Neuquen
AR.Q	N-1005461	-39.0	-70.0	Territorio Nacional del Neuquen
AR.Q	N-1005461	-39.0	-70.0	Gobernacion del Neuquen
AR.N	N-1004223	-27.0	-54.7	Gobernacion de Misiones
AR.M	N-1003872	-34.5	-68.5	Mendoza
AR.N	N-1004223	-27.0	-54.7	Misiones
AR.M	N-1003872	-34.5	-68.5	Provincia de Mendoza
AR.N	N-1004223	-27.0	-54.7	Provincia de Misiones
AR.F	N-998096	-29.6	-67.0	Provincia de La Rioja
AR.L	N-997311	-37.0	-66.0	La Pampa
AR.L	N-997311	-37.0	-66.0	Gobernacion de la Pampa
AR.L	N-997311	-37.0	-66.0	Eva Peron
AR.F	N-998096	-29.6	-67.0	La Rioja
AR.L	N-997311	-37.0	-66.0	Provincia de La Pampa
AR.Y	N-992286	-23.0	-66.0	Jujuy
AR.Y	N-992286	-23.0	-66.0	Provincia de Jujuy
AR.P	N-989584	-25.0	-60.0	Gobernacion de Formosa
AR.C	N-989365	-34.6	-58.5	Federal District
AR.P	N-989584	-25.0	-60.0	Territorio de Formosa
AR.P	N-989584	-25.0	-60.0	Territorio Nacional de Formosa
AR.C	N-989365	-34.6	-58.5	Buenos Aires
AR.C	N-989365	-34.6	-58.5	Distrito Federal
AR.C	N-989365	-34.6	-58.5	Capital Federal
AR.P	N-989584	-25.0	-60.0	Formosa
AR.P	N-989584	-25.0	-60.0	Provincia de Formosa
AR.C	N-989365	-34.6	-58.5	Ciudad Autonoma de Buenos Aires
AR.E	N-988655	-32.0	-59.0	Provincia de Entre Rios
AR.E	N-988655	-32.0	-59.0	Entre Rios
